,nome,estado,latitude,longitude
603,Benjamin Constant do Sul,43,-27.5086,-52.5995
604,Bento de Abreu,35,-21.2686,-50.814
605,Bento Fernandes,24,-5.69906,-35.813
606,Bento Gonçalves,43,-29.1662,-51.5165
607,Bequimão,21,-2.44162,-44.7842
608,Berilo,31,-16.9567,-42.4606
609,Berizal,31,-15.61,-41.7432
610,Bernardino Batista,25,-6.44572,-38.5521
611,Bernardino de Campos,35,-23.0164,-49.4679
612,Bernardo do Mearim,21,-4.62666,-44.7608
613,Bernardo Sayão,17,-7.87481,-48.8893
614,Bertioga,35,-23.8486,-46.1396
615,Bertolínia,22,-7.63338,-43.9498
616,Bertópolis,31,-17.059,-40.58
617,Beruri,13,-3.89874,-61.3616
618,Betânia,26,-8.26787,-38.0345
619,Betânia do Piauí,22,-8.14376,-40.7989
620,Betim,31,-19.9668,-44.2008
621,Bezerros,26,-8.2328,-35.796
622,Bias Fortes,31,-21.602,-43.7574
623,Bicas,31,-21.7232,-43.056
624,Biguaçu,42,-27.496,-48.6598
625,Bilac,35,-21.404,-50.4746
626,Biquinhas,31,-18.7754,-45.4974
627,Birigui,35,-21.291,-50.3432
628,Biritiba-Mirim,35,-23.5698,-46.0407
629,Biritinga,29,-11.6072,-38.8051
630,Bituruna,41,-26.1607,-51.5518
631,Blumenau,42,-26.9155,-49.0709
632,Boa Esperança,41,-24.2467,-52.7876
633,Boa Esperança,31,-21.0927,-45.5612
634,Boa Esperança,32,-18.5395,-40.3025
635,Boa Esperança do Iguaçu,41,-25.6324,-53.2108
636,Boa Esperança do Sul,35,-21.9918,-48.3906
637,Boa Hora,22,-4.41404,-42.1357
638,Boa Nova,29,-14.3598,-40.2064
639,Boa Ventura,25,-7.40982,-38.2113
640,Boa Ventura de São Roque,41,-24.8688,-51.6276
641,Boa Viagem,23,-5.11258,-39.7337
642,Boa Vista,14,2.82384,-60.6753
643,Boa Vista,25,-7.26365,-36.2357
644,Boa Vista da Aparecida,41,-25.4308,-53.4117
645,Boa Vista das Missões,43,-27.6671,-53.3102
646,Boa Vista do Buricá,43,-27.6693,-54.1082
647,Boa Vista do Cadeado,43,-28.5791,-53.8108
648,Boa Vista do Gurupi,21,-1.77614,-46.3002
649,Boa Vista do Incra,43,-28.8185,-53.391
650,Boa Vista do Ramos,13,-2.97409,-57.5873
651,Boa Vista do Sul,43,-29.3544,-51.6687
652,Boa Vista do Tupim,29,-12.6498,-40.6064
653,Boca da Mata,27,-9.64308,-36.2125
654,Boca do Acre,13,-8.74232,-67.3919
655,Bocaina,22,-6.94124,-41.3168
656,Bocaina,35,-22.1365,-48.523
657,Bocaina de Minas,31,-22.1697,-44.3972
658,Bocaina do Sul,42,-27.7455,-49.9423
659,Bocaiúva,31,-17.1135,-43.8104
660,Bocaiúva do Sul,41,-25.2066,-49.1141
661,Bodó,24,-5.98027,-36.4167
662,Bodocó,26,-7.77759,-39.9338
663,Bodoquena,50,-20.537,-56.7127
664,Bofete,35,-23.1055,-48.2582
665,Boituva,35,-23.2855,-47.6786
666,Bom Conselho,26,-9.16919,-36.6857
667,Bom Despacho,31,-19.7386,-45.2622
668,Bom Jardim,33,-22.1545,-42.4251
669,Bom Jardim,26,-7.79695,-35.5784
670,Bom Jardim,21,-3.54129,-45.606
671,Bom Jardim da Serra,42,-28.3377,-49.6373
672,Bom Jardim de Goiás,52,-16.2063,-52.1728
673,Bom Jardim de Minas,31,-21.9479,-44.1885
674,Bom Jesus,42,-26.7326,-52.3919
675,Bom Jesus,43,-28.6697,-50.4295
676,Bom Jesus,22,-9.07124,-44.359
677,Bom Jesus,24,-5.98648,-35.5792
678,Bom Jesus,25,-6.81601,-38.6453
679,Bom Jesus da Lapa,29,-13.2506,-43.4108
680,Bom Jesus da Penha,31,-21.0148,-46.5174
681,Bom Jesus da Serra,29,-14.3663,-40.5126
682,Bom Jesus das Selvas,21,-4.47638,-46.8641
683,Bom Jesus de Goiás,52,-18.2173,-49.74
684,Bom Jesus do Amparo,31,-19.7054,-43.4782
685,Bom Jesus do Araguaia,51,-12.1706,-51.5032
686,Bom Jesus do Galho,31,-19.836,-42.3165
687,Bom Jesus do Itabapoana,33,-21.1449,-41.6822
688,Bom Jesus do Norte,32,-21.1173,-41.6731
689,Bom Jesus do Oeste,42,-26.6927,-53.0967
690,Bom Jesus do Sul,41,-26.1958,-53.5955
691,Bom Jesus do Tocantins,15,-5.0424,-48.6047
692,Bom Jesus do Tocantins,17,-8.96306,-48.165
693,Bom Jesus dos Perdões,35,-23.1356,-46.4675
694,Bom Lugar,21,-4.37311,-45.0326
695,Bom Princípio,43,-29.4856,-51.3548
696,Bom Princípio do Piauí,22,-3.19631,-41.6403
697,Bom Progresso,43,-27.5399,-53.8716
698,Bom Repouso,31,-22.4675,-46.144
699,Bom Retiro,42,-27.799,-49.487
700,Bom Retiro do Sul,43,-29.6071,-51.9456
701,Bom Sucesso,31,-21.0329,-44.7537
702,Bom Sucesso,41,-23.7063,-51.7671
703,Bom Sucesso,25,-6.44176,-37.9234
704,Bom Sucesso de Itararé,35,-24.3155,-49.1451
705,Bom Sucesso do Sul,41,-26.0731,-52.8353
706,Bombinhas,42,-27.1382,-48.5146
707,Bonfim,14,3.36161,-59.8333
708,Bonfim,31,-20.3302,-44.2366
709,Bonfim do Piauí,22,-9.1605,-42.8865
710,Bonfinópolis,52,-16.6173,-48.9616
711,Bonfinópolis de Minas,31,-16.568,-45.9839
712,Boninal,29,-12.7069,-41.8286
713,Bonito,26,-8.47163,-35.7292
714,Bonito,29,-11.9668,-41.2647
715,Bonito,15,-1.36745,-47.3066
716,Bonito,50,-21.1261,-56.4836
717,Bonito de Minas,31,-15.3231,-44.7543
718,Bonito de Santa Fé,25,-7.31341,-38.5133
719,Bonópolis,52,-13.6329,-49.8106
720,Boqueirão,25,-7.487,-36.1309
721,Boqueirão do Leão,43,-29.3046,-52.4284
722,Boqueirão do Piauí,22,-4.48181,-42.1212
723,Boquim,28,-11.1397,-37.6195
724,Boquira,29,-12.8205,-42.7324
725,Borá,35,-22.2696,-50.5409
726,Boracéia,35,-22.1926,-48.7808
727,Borba,13,-4.39154,-59.5874
728,Borborema,25,-6.80199,-35.6187
729,Borborema,35,-21.6214,-49.0741
730,Borda da Mata,31,-22.2707,-46.1653
731,Borebi,35,-22.5728,-48.9707
732,Borrazópolis,41,-23.9366,-51.5875
733,Bossoroca,43,-28.7291,-54.9035
734,Botelhos,31,-21.6412,-46.391
735,Botucatu,35,-22.8837,-48.4437
736,Botumirim,31,-16.8657,-43.0086
737,Botuporã,29,-13.3772,-42.5163
738,Botuverá,42,-27.2007,-49.0689
739,Bozano,43,-28.3659,-53.772
740,Braço do Norte,42,-28.2681,-49.1701
741,Braço do Trombudo,42,-27.3586,-49.8821
742,Braga,43,-27.6173,-53.7405
743,Bragança,15,-1.06126,-46.7826
744,Bragança Paulista,35,-22.9527,-46.5419
745,Braganey,41,-24.8173,-53.1218
746,Branquinha,27,-9.23342,-36.0162
747,Brás Pires,31,-20.8419,-43.2406
748,Brasil Novo,15,-3.29792,-52.534
749,Brasilândia,50,-21.2544,-52.0365
750,Brasilândia de Minas,31,-16.9999,-46.0081
751,Brasilândia do Sul,41,-24.1978,-53.5275
752,Brasilândia do Tocantins,17,-8.38918,-48.4822
753,Brasiléia,12,-10.995,-68.7497
754,Brasileira,22,-4.1337,-41.7859
755,Brasília,53,-15.7795,-47.9297
756,Brasília de Minas,31,-16.2104,-44.4299
757,Brasnorte,51,-12.1474,-57.9833
758,Braúna,35,-21.499,-50.3175
759,Braúnas,31,-19.0562,-42.7099
760,Brazabrantes,52,-16.4281,-49.3863
761,Brazópolis,31,-22.4743,-45.6166
762,Brejão,26,-9.02915,-36.566
763,Brejetuba,32,-20.1395,-41.2954
764,Brejinho,24,-6.18566,-35.3591
765,Brejinho,26,-7.34694,-37.2865
766,Brejinho de Nazaré,17,-11.0058,-48.5683
767,Brejo,21,-3.67796,-42.7527
768,Brejo Alegre,35,-21.1651,-50.1861
769,Brejo da Madre de Deus,26,-8.14933,-36.3741
770,Brejo de Areia,21,-4.334,-45.581
771,Brejo do Cruz,25,-6.34185,-37.4943
772,Brejo do Piauí,22,-8.20314,-42.8229
773,Brejo dos Santos,25,-6.37065,-37.8253
774,Brejo Grande,28,-10.4297,-36.4611
775,Brejo Grande do Araguaia,15,-5.69822,-48.4103
776,Brejo Santo,23,-7.48469,-38.9799
777,Brejões,29,-13.1039,-39.7988
778,Brejolândia,29,-12.4815,-43.9679
779,Breu Branco,15,-3.77191,-49.5735
780,Breves,15,-1.68036,-50.4791
781,Britânia,52,-15.2428,-51.1602
782,Brochier,43,-29.5501,-51.5945
783,Brodowski,35,-20.9845,-47.6572
784,Brotas,35,-22.2795,-48.1251
785,Brotas de Macaúbas,29,-11.9915,-42.6326
786,Brumadinho,31,-20.151,-44.2007
787,Brumado,29,-14.2021,-41.6696
788,Brunópolis,42,-27.3058,-50.8684
789,Brusque,42,-27.0977,-48.9107
790,Bueno Brandão,31,-22.4383,-46.3491
791,Buenópolis,31,-17.8744,-44.1775
792,Buenos Aires,26,-7.72449,-35.3182
793,Buerarema,29,-14.9595,-39.3028
794,Bugre,31,-19.4231,-42.2552
795,Buíque,26,-8.61954,-37.1606
796,Bujari,12,-9.81528,-67.955
797,Bujaru,15,-1.51762,-48.0381
798,Buri,35,-23.7977,-48.5958
799,Buritama,35,-21.0661,-50.1475
800,Buriti,21,-3.94169,-42.9179
801,Buriti Alegre,52,-18.1378,-49.0404
802,Buriti Bravo,21,-5.83239,-43.8353
803,Buriti de Goiás,52,-16.1792,-50.4302
804,Buriti do Tocantins,17,-5.31448,-48.2271
805,Buriti dos Lopes,22,-3.18259,-41.8695
806,Buriti dos Montes,22,-5.30584,-41.0933
807,Buriticupu,21,-4.32375,-46.4409
808,Buritinópolis,52,-14.4772,-46.4076
809,Buritirama,29,-10.7171,-43.6302
810,Buritirana,21,-5.59823,-47.0131
811,Buritis,11,-10.1943,-63.8324
812,Buritis,31,-15.6218,-46.4221
813,Buritizal,35,-20.1911,-47.7096
814,Buritizeiro,31,-17.3656,-44.9606
815,Butiá,43,-30.1179,-51.9601
816,Caapiranga,13,-3.31537,-61.2206
817,Caaporã,25,-7.51351,-34.9055
818,Caarapó,50,-22.6368,-54.8209
819,Caatiba,29,-14.9699,-40.4092
820,Cabaceiras,25,-7.48899,-36.287
821,Cabaceiras do Paraguaçu,29,-12.5317,-39.1902
822,Cabeceira Grande,31,-16.0335,-47.0862
823,Cabeceiras,52,-15.7995,-46.9265
824,Cabeceiras do Piauí,22,-4.4773,-42.3069
825,Cabedelo,25,-6.98731,-34.8284
826,Cabixi,11,-13.4945,-60.552
827,Cabo de Santo Agostinho,26,-8.28218,-35.0253
828,Cabo Frio,33,-22.8894,-42.0286
829,Cabo Verde,31,-21.4699,-46.3919
830,Cabrália Paulista,35,-22.4576,-49.3393
831,Cabreúva,35,-23.3053,-47.1362
832,Cabrobó,26,-8.50548,-39.3094
833,Caçador,42,-26.7757,-51.012
834,Caçapava,35,-23.0992,-45.7076
835,Caçapava do Sul,43,-30.5144,-53.4827
836,Cacaulândia,11,-10.349,-62.9043
837,Cacequi,43,-29.8883,-54.822
838,Cáceres,51,-16.0764,-57.6818
839,Cachoeira,29,-12.5994,-38.9587
840,Cachoeira Alta,52,-18.7618,-50.9432
841,Cachoeira da Prata,31,-19.521,-44.4544
842,Cachoeira de Goiás,52,-16.6635,-50.646
843,Cachoeira de Minas,31,-22.3511,-45.7809
844,Cachoeira de Pajeú,31,-15.9688,-41.4948
845,Cachoeira do Arari,15,-1.01226,-48.9503
846,Cachoeira do Piriá,15,-1.75974,-46.5459
847,Cachoeira do Sul,43,-30.033,-52.8928
848,Cachoeira dos Índios,25,-6.91353,-38.676
849,Cachoeira Dourada,52,-18.4859,-49.4766
850,Cachoeira Dourada,31,-18.5161,-49.5039
851,Cachoeira Grande,21,-2.93074,-44.0528
852,Cachoeira Paulista,35,-22.6665,-45.0154
853,Cachoeiras de Macacu,33,-22.4658,-42.6523
854,Cachoeirinha,17,-6.1156,-47.9234
855,Cachoeirinha,26,-8.48668,-36.2402
856,Cachoeirinha,43,-29.9472,-51.1016
857,Cachoeiro de Itapemirim,32,-20.8462,-41.1198
858,Cacimba de Areia,25,-7.12128,-37.1563
859,Cacimba de Dentro,25,-6.6386,-35.7778
860,Cacimbas,25,-7.20721,-37.0604
861,Cacimbinhas,27,-9.40121,-36.9911
862,Cacique Doble,43,-27.767,-51.6597
863,Cacoal,11,-11.4343,-61.4562
864,Caconde,35,-21.528,-46.6437
865,Caçu,52,-18.5594,-51.1328
866,Caculé,29,-14.5003,-42.2229
867,Caém,29,-11.0677,-40.432
868,Caetanópolis,31,-19.2971,-44.4189
869,Caetanos,29,-14.3347,-40.9175
870,Caeté,31,-19.8826,-43.6704
871,Caetés,26,-8.7803,-36.6268
872,Caetité,29,-14.0684,-42.4861
873,Cafarnaum,29,-11.6914,-41.4688
874,Cafeara,41,-22.789,-51.7142
875,Cafelândia,35,-21.8031,-49.6092
876,Cafelândia,41,-24.6189,-53.3207
877,Cafezal do Sul,41,-23.9005,-53.5124
878,Caiabu,35,-22.0127,-51.2394
879,Caiana,31,-20.6956,-41.9292
880,Caiapônia,52,-16.9539,-51.8091
881,Caibaté,43,-28.2905,-54.6454
882,Caibi,42,-27.0741,-53.2458
883,Caiçara,43,-27.2791,-53.4257
884,Caiçara,25,-6.62115,-35.4581
885,Caiçara do Norte,24,-5.07091,-36.0717
886,Caiçara do Rio do Vento,24,-5.76541,-35.9938
887,Caicó,24,-6.45441,-37.1067
888,Caieiras,35,-23.3607,-46.7397
889,Cairu,29,-13.4904,-39.0465
890,Caiuá,35,-21.8322,-51.9969
891,Cajamar,35,-23.355,-46.8781
892,Cajapió,21,-2.87326,-44.6741
893,Cajari,21,-3.32742,-45.0145
894,Cajati,35,-24.7324,-48.1223
895,Cajazeiras,25,-6.88004,-38.5577
896,Cajazeiras do Piauí,22,-6.79667,-42.3903
897,Cajazeirinhas,25,-6.96016,-37.8009
898,Cajobi,35,-20.8773,-48.8063
899,Cajueiro,27,-9.3994,-36.1559
900,Cajueiro da Praia,22,-2.93111,-41.3408
901,Cajuri,31,-20.7903,-42.7925
902,Cajuru,35,-21.2749,-47.303
903,Calçado,26,-8.73108,-36.3366
904,Calçoene,16,2.50475,-50.9512
905,Caldas,31,-21.9183,-46.3843
906,Caldas Brandão,25,-7.1025,-35.3272
907,Caldas Novas,52,-17.7441,-48.6246
908,Caldazinha,52,-16.7117,-49.0013
909,Caldeirão Grande,29,-11.0208,-40.2956
910,Caldeirão Grande do Piauí,22,-7.3314,-40.6366
911,Califórnia,41,-23.6566,-51.3574
912,Calmon,42,-26.5942,-51.095
913,Calumbi,26,-7.93551,-38.1482
914,Camacan,29,-15.4142,-39.4919
915,Camaçari,29,-12.6996,-38.3263
916,Camacho,31,-20.6294,-45.1593
917,Camalaú,25,-7.88503,-36.8242
918,Camamu,29,-13.9398,-39.1071
919,Camanducaia,31,-22.7515,-46.1494
920,Camapuã,50,-19.5347,-54.0431
921,Camaquã,43,-30.8489,-51.8043
922,Camaragibe,26,-8.02351,-34.9782
923,Camargo,43,-28.588,-52.2003
924,Cambará,41,-23.0423,-50.0753
925,Cambará do Sul,43,-29.0474,-50.1465
926,Cambé,41,-23.2766,-51.2798
927,Cambira,41,-23.589,-51.5792
928,Camboriú,42,-27.0241,-48.6503
929,Cambuci,33,-21.5691,-41.9187
930,Cambuí,31,-22.6115,-46.0572
931,Cambuquira,31,-21.854,-45.2896
932,Cametá,15,-2.24295,-49.4979
933,Camocim,23,-2.9005,-40.8544
934,Camocim de São Félix,26,-8.35865,-35.7653
935,Campanário,31,-18.2427,-41.7355
936,Campanha,31,-21.836,-45.4004
937,Campestre,31,-21.7079,-46.2381
938,Campestre,27,-8.84723,-35.5685
939,Campestre da Serra,43,-28.7926,-51.0941
940,Campestre de Goiás,52,-16.7624,-49.695
941,Campestre do Maranhão,21,-6.17075,-47.3625
942,Campina da Lagoa,41,-24.5893,-52.7976
943,Campina das Missões,43,-27.9888,-54.8416
944,Campina do Monte Alegre,35,-23.5895,-48.4758
945,Campina do Simão,41,-25.0802,-51.8237
946,Campina Grande,25,-7.22196,-35.8731
947,Campina Grande do Sul,41,-25.3044,-49.0551
948,Campina Verde,31,-19.5382,-49.4862
949,Campinaçu,52,-13.787,-48.5704
950,Campinápolis,51,-14.5162,-52.893
951,Campinas,35,-22.9053,-47.0659
952,Campinas do Piauí,22,-7.6593,-41.8775
953,Campinas do Sul,43,-27.7174,-52.6248
954,Campinorte,52,-14.3137,-49.1511
955,Campo Alegre,42,-26.195,-49.2676
956,Campo Alegre,27,-9.78451,-36.3525
957,Campo Alegre de Goiás,52,-17.6363,-47.7768
958,Campo Alegre de Lourdes,29,-9.52221,-43.0126
959,Campo Alegre do Fidalgo,22,-8.38236,-41.8344
960,Campo Azul,31,-16.5028,-44.8096
961,Campo Belo,31,-20.8932,-45.2699
962,Campo Belo do Sul,42,-27.8975,-50.7595
963,Campo Bom,43,-29.6747,-51.0606
964,Campo Bonito,41,-25.0294,-52.9939
965,Campo do Brito,28,-10.7392,-37.4954
966,Campo do Meio,31,-21.1127,-45.8273
967,Campo do Tenente,41,-25.98,-49.6844
968,Campo Erê,42,-26.3931,-53.0856
969,Campo Florido,31,-19.7631,-48.5716
970,Campo Formoso,29,-10.5105,-40.32
971,Campo Grande,27,-9.95542,-36.7926
972,Campo Grande,50,-20.4486,-54.6295
973,Campo Grande do Piauí,22,-7.12827,-41.0315
974,Campo Largo,41,-25.4525,-49.529
975,Campo Largo do Piauí,22,-3.80441,-42.64
976,Campo Limpo de Goiás,52,-16.2971,-49.0895
977,Campo Limpo Paulista,35,-23.2078,-46.7889
978,Campo Magro,41,-25.3687,-49.4501
979,Campo Maior,22,-4.8217,-42.1641
980,Campo Mourão,41,-24.0463,-52.378
981,Campo Novo,43,-27.6792,-53.8052
982,Campo Novo de Rondônia,11,-10.5712,-63.6266
983,Campo Novo do Parecis,51,-13.6587,-57.8907
984,Campo Redondo,24,-6.23829,-36.1888
985,Campo Verde,51,-15.545,-55.1626
986,Campos Altos,31,-19.6914,-46.1725
987,Campos Belos,52,-13.035,-46.7681
988,Campos Borges,43,-28.8871,-53.0008
989,Campos de Júlio,51,-13.7242,-59.2858
990,Campos do Jordão,35,-22.7296,-45.5833
991,Campos dos Goytacazes,33,-21.7622,-41.3181
992,Campos Gerais,31,-21.237,-45.7569
993,Campos Lindos,17,-7.98956,-46.8645
994,Campos Novos,42,-27.4002,-51.2276
995,Campos Novos Paulista,35,-22.602,-49.9987
996,Campos Sales,23,-7.06761,-40.3687
997,Campos Verdes,52,-14.2442,-49.6528
998,Camutanga,26,-7.40545,-35.2664
999,Cana Verde,31,-21.0232,-45.1801
1000,Canaã,31,-20.6869,-42.6167
1001,Canaã dos Carajás,15,-6.49659,-49.8776
1002,Canabrava do Norte,51,-11.0556,-51.8209
1003,Cananéia,35,-25.0144,-47.9341
1004,Canapi,27,-9.11932,-37.5967
1005,Canápolis,29,-13.0725,-44.201
1006,Canápolis,31,-18.7212,-49.2035
1007,Canarana,29,-11.6858,-41.7677
1008,Canarana,51,-13.5515,-52.2705
1009,Canas,35,-22.7003,-45.0521
1010,Canavieira,22,-7.68821,-43.7233
1011,Canavieiras,29,-15.6722,-38.9536
1012,Candeal,29,-11.8049,-39.1203
1013,Candeias,29,-12.6716,-38.5472
1014,Candeias,31,-20.7692,-45.2765
1015,Candeias do Jamari,11,-8.7907,-63.7005
1016,Candelária,43,-29.6684,-52.7895
1017,Candiba,29,-14.4097,-42.8667
1018,Cândido de Abreu,41,-24.5649,-51.3372
1019,Cândido Godói,43,-27.9515,-54.7517
1020,Cândido Mendes,21,-1.43265,-45.7161
1021,Cândido Mota,35,-22.7471,-50.3873
1022,Cândido Rodrigues,35,-21.3275,-48.6327
1023,Cândido Sales,29,-15.4993,-41.2414
1024,Candiota,43,-31.5516,-53.6773
1025,Candói,41,-25.5758,-52.0409
1026,Canela,43,-29.356,-50.8119
1027,Canelinha,42,-27.2616,-48.7658
1028,Canguaretama,24,-6.37193,-35.1281
1029,Canguçu,43,-31.396,-52.6783
1030,Canhoba,28,-10.1365,-36.9806
1031,Canhotinho,26,-8.87652,-36.1979
1032,Canindé,23,-4.35162,-39.3155
1033,Canindé de São Francisco,28,-9.64882,-37.7923
1034,Canitar,35,-23.004,-49.7839
1035,Canoas,43,-29.9128,-51.1857
1036,Canoinhas,42,-26.1766,-50.395
1037,Cansanção,29,-10.6647,-39.4944
1038,Cantá,14,2.60994,-60.6058
1039,Cantagalo,33,-21.9797,-42.3664
1040,Cantagalo,41,-25.3734,-52.1198
1041,Cantagalo,31,-18.5248,-42.6223
1042,Cantanhede,21,-3.63757,-44.383
1043,Canto do Buriti,22,-8.1111,-42.9517
1044,Canudos,29,-9.90014,-39.1471
1045,Canudos do Vale,43,-29.3271,-52.2374
1046,Canutama,13,-6.52582,-64.3953
1047,Capanema,15,-1.20529,-47.1778
1048,Capanema,41,-25.6691,-53.8055
1049,Capão Alto,42,-27.9389,-50.5098
1050,Capão Bonito,35,-24.0113,-48.3482
1051,Capão Bonito do Sul,43,-28.1254,-51.3961
1052,Capão da Canoa,43,-29.7642,-50.0282
1053,Capão do Cipó,43,-28.9312,-54.5558
1054,Capão do Leão,43,-31.7565,-52.4889
1055,Caparaó,31,-20.5289,-41.9061
1056,Capela,27,-9.41504,-36.0826
1057,Capela,28,-10.5069,-37.0628
1058,Capela de Santana,43,-29.6961,-51.328
1059,Capela do Alto,35,-23.4685,-47.7388
1060,Capela do Alto Alegre,29,-11.6658,-39.8349
1061,Capela Nova,31,-20.9179,-43.622
1062,Capelinha,31,-17.6888,-42.5147
1063,Capetinga,31,-20.6163,-47.0571
1064,Capim,25,-6.91624,-35.1673
1065,Capim Branco,31,-19.5471,-44.1304
1066,Capim Grosso,29,-11.3797,-40.0089
1067,Capinópolis,31,-18.6862,-49.5706
1068,Capinzal,42,-27.3473,-51.6057
1069,Capinzal do Norte,21,-4.7236,-44.328
1070,Capistrano,23,-4.45569,-38.9048
1071,Capitão,43,-29.2674,-51.9853
1072,Capitão Andrade,31,-19.0748,-41.8614
1073,Capitão de Campos,22,-4.457,-41.944
1074,Capitão Enéas,31,-16.3265,-43.7084
1075,Capitão Gervásio Oliveira,22,-8.49655,-41.814
1076,Capitão Leônidas Marques,41,-25.4816,-53.6112
1077,Capitão Poço,15,-1.74785,-47.0629
1078,Capitólio,31,-20.6164,-46.0493
1079,Capivari,35,-22.9951,-47.5071
1080,Capivari de Baixo,42,-28.4498,-48.9631
1081,Capivari do Sul,43,-30.1383,-50.5152
1082,Capixaba,12,-10.566,-67.686
1083,Capoeiras,26,-8.73423,-36.6306
1084,Caputira,31,-20.1703,-42.2683
1085,Caraá,43,-29.7869,-50.4316
1086,Caracaraí,14,1.82766,-61.1304
1087,Caracol,22,-9.27933,-43.329
1088,Caracol,50,-22.011,-57.0277
1089,Caraguatatuba,35,-23.6125,-45.4125
1090,Caraí,31,-17.1862,-41.7004
1091,Caraíbas,29,-14.7177,-41.2603
1092,Carambeí,41,-24.9152,-50.0986
1093,Caranaíba,31,-20.8707,-43.7417
1094,Carandaí,31,-20.9566,-43.811
1095,Carangola,31,-20.7343,-42.0313
1096,Carapebus,33,-22.1821,-41.663
1097,Carapicuíba,35,-23.5235,-46.8407
1098,Caratinga,31,-19.7868,-42.1292
1099,Carauari,13,-4.88161,-66.9086
1100,Caraúbas,24,-5.78387,-37.5586
1101,Caraúbas,25,-7.72049,-36.492
1102,Caraúbas do Piauí,22,-3.47525,-41.8425
1103,Caravelas,29,-17.7268,-39.2597
1104,Carazinho,43,-28.2958,-52.7933
1105,Carbonita,31,-17.5255,-43.0137
1106,Cardeal da Silva,29,-11.9472,-37.9469
1107,Cardoso,35,-20.08,-49.9183
1108,Cardoso Moreira,33,-21.4846,-41.6165
1109,Careaçu,31,-22.0424,-45.696
1110,Careiro,13,-3.76803,-60.369
1111,Careiro da Várzea,13,-3.314,-59.5557
1112,Cariacica,32,-20.2632,-40.4165
1113,Caridade,23,-4.22514,-39.1912
1114,Caridade do Piauí,22,-7.73435,-40.9848
1115,Carinhanha,29,-14.2985,-43.7724
1116,Carira,28,-10.3524,-37.7002
1117,Cariré,23,-3.94858,-40.476
1118,Cariri do Tocantins,17,-11.8881,-49.1609
1119,Caririaçu,23,-7.02808,-39.2828
1120,Cariús,23,-6.52428,-39.4916
1121,Carlinda,51,-9.94912,-55.8417
1122,Carlópolis,41,-23.4269,-49.7235
1123,Carlos Barbosa,43,-29.2969,-51.5028
1124,Carlos Chagas,31,-17.6973,-40.7723
1125,Carlos Gomes,43,-27.7167,-51.9121
1126,Carmésia,31,-19.0877,-43.1382
1127,Carmo,33,-21.931,-42.6046
1128,Carmo da Cachoeira,31,-21.4633,-45.2201
1129,Carmo da Mata,31,-20.5575,-44.8735
1130,Carmo de Minas,31,-22.1204,-45.1307
1131,Carmo do Cajuru,31,-20.1912,-44.7664
1132,Carmo do Paranaíba,31,-18.991,-46.3167
1133,Carmo do Rio Claro,31,-20.9736,-46.1149
1134,Carmo do Rio Verde,52,-15.3549,-49.708
1135,Carmolândia,17,-7.03262,-48.3978
1136,Carmópolis,28,-10.6449,-36.9887
1137,Carmópolis de Minas,31,-20.5396,-44.6336
1138,Carnaíba,26,-7.79342,-37.7946
1139,Carnaúba dos Dantas,24,-6.55015,-36.5868
1140,Carnaubais,24,-5.34181,-36.8335
1141,Carnaubal,23,-4.15985,-40.9413
1142,Carnaubeira da Penha,26,-8.31799,-38.7512
1143,Carneirinho,31,-19.6987,-50.6894
1144,Carneiros,27,-9.48476,-37.3773
1145,Caroebe,14,0.884203,-59.6959
1146,Carolina,21,-7.33584,-47.4634
1147,Carpina,26,-7.84566,-35.2514
1148,Carrancas,31,-21.4898,-44.6446
1149,Carrapateira,25,-7.03414,-38.3399
1150,Carrasco Bonito,17,-5.31415,-48.0314
1151,Caruaru,26,-8.28455,-35.9699
1152,Carutapera,21,-1.19696,-46.0085
1153,Carvalhópolis,31,-21.7735,-45.8421
1154,Carvalhos,31,-22.0,-44.4632
1155,Casa Branca,35,-21.7708,-47.0852
1156,Casa Grande,31,-20.7925,-43.9343
1157,Casa Nova,29,-9.16408,-40.974
1158,Casca,43,-28.5605,-51.9815
1159,Cascalho Rico,31,-18.5772,-47.8716
1160,Cascavel,41,-24.9573,-53.459
1161,Cascavel,23,-4.12967,-38.2412
1162,Caseara,17,-9.27612,-49.9521
1163,Caseiros,43,-28.2582,-51.6861
1164,Casimiro de Abreu,33,-22.4812,-42.2066
1165,Casinhas,26,-7.74084,-35.7206
1166,Casserengue,25,-6.77954,-35.8179
1167,Cássia,31,-20.5831,-46.9201
1168,Cássia dos Coqueiros,35,-21.2801,-47.1643
1169,Cassilândia,50,-19.1179,-51.7313
1170,Castanhal,15,-1.29797,-47.9167
1171,Castanheira,51,-11.1251,-58.6081
1172,Castanheiras,11,-11.4253,-61.9482
1173,Castelândia,52,-18.0921,-50.203
1174,Castelo,32,-20.6033,-41.2031
1175,Castelo do Piauí,22,-5.31869,-41.5499
1176,Castilho,35,-20.8689,-51.4884
1177,Castro,41,-24.7891,-50.0108
1178,Castro Alves,29,-12.7579,-39.4248
1179,Cataguases,31,-21.3924,-42.6896
1180,Catalão,52,-18.1656,-47.944
1181,Catanduva,35,-21.1314,-48.977
1182,Catanduvas,41,-25.2044,-53.1548
1183,Catanduvas,42,-27.069,-51.6602
1184,Catarina,23,-6.12291,-39.8736
1185,Catas Altas,31,-20.0734,-43.4061
1186,Catas Altas da Noruega,31,-20.6901,-43.4939
